mol_idx,smiles,half-life
243,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F)C,30
244,C1CN(CCN1C2=CC=C(C=C2)C(F)(F)F)C(=S)NC3=CC=CC=N3,30
245,COC(=O)C1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,30
246,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=S)NC3=NC=CC4=CC=CC=C43,30
247,CC1=C(C2(CCCC2)N=C(N1)NC3=NC4=CC=CC=C4O3)C(=O)NC5=NN=CS5,30
248,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=NN(C=C4Cl)C)C(=O)NC5=NN=CS5,30
249,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=C(C=NN4)Cl)C(=O)NC5=NN=CS5,30
250,COC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC(=C3)C(F)(F)F,30
251,CC1=CC(=C(C=C1)C(=O)N2CCC3=C(C(=CC(=O)N3CC2)OC)C(=O)N(C)CC4=CSC=N4)C,30
252,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C,30
253,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl,30
254,C1=CC=NC(=C1)SC2=CC=C(O2)/C=N/NC(=O)C3=CC=NC=C3,30
255,C1CC(C2=C(C1)N(N=C2)C3=C(C=C(C=C3)F)F)NC(=O)C4=CC=C(C=C4)C5(N=N5)C(F)(F)F,30
256,CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)C)OCC(=O)O,30
257,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)Cl)C(F)(F)F,30
258,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C(F)(F)F)C(F)(F)F,30
259,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC=NC=C3)C,30
260,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)F)F)C,30
261,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)CC3=CC(=CC=C3)C(F)(F)F)C,30
262,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-])C,30
263,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC(=NC4=CC=CC=C43)C(F)(F)F)C,30
264,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,30
265,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,30
266,C1CC(C2=C(C1)N(N=C2)C3=CC=C(C=C3)O)NC(=O)C4=CC=CC=N4,30
267,CC(=O)NC1=CC=C(C=C1)OCC2=CN(N=N2)CC(=O)C3=CC=C(C=C3)O,30
268,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N(C)C(=O)CC3=CC(=C(C=C3)Cl)Cl,30
269,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=CC(=C(C=C3)Cl)Cl,30
270,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=S)NC3=CC4=CC=CC=C4C=N3,30
271,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC(=NC4=C3C=C(C=C4)C(F)(F)F)C(F)(F)F)C,30
272,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,30
273,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)Cl)Cl,30
274,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],30
275,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)Cl,30
276,COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,30
277,COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)Cl,30
278,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)C(F)(F)F)Cl)C,30
279,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)Cl)F)C,30
280,C[C@]12[C@](C[C@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,30
281,COC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,30
282,C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)NC3=NOC=C3,30
283,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)F,30
284,CC1=CC(=NO1)N[S+](=O)(C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)F)F)[O-],30
285,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)F)Cl,30
286,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N)C,30
287,CCCCC1CCC(CC1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
288,C1CCC2=C(C1)N=C3CCCCC3=N2,30
289,CC1C(OC2=C(C1=O)C(=C3C(=C2)C(=C(C=C3O)O)C4=C(C=C(C5=C(C6=C(C=C54)OC(C(C6=O)C)C)O)O)O)O)C,30
290,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N,30
291,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C,30
292,COC1C(CC2CN3CCC4=C(C3CC2C1CO)NC5=C4C=CC(=C5)OC)O,30
293,CC1CCC2C(C3(C1(C=CC3=O)O)C)OC(=O)C2=C,30
294,CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2,30
295,C1=CN(C2=C1C(=O)NC=N2)C3C(C(C(O3)CO)O)O,30
296,C1=CC(=CC=C1NC2=CC=NC=C2)NC(=O)C3=C(C=C(C=C3)NC4=C5C=C(C=CC5=NC=C4)[N+](=O)[O-])[N+](=O)[O-],30
297,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2,30
298,C1CN(CCN(C1)C2=CC3=C(C=CC(=C3N=C2)O)C(=O)O)CCC4=CC=CC5=CC=CC=C54,30
299,CC1=NN(C2=C1C(=C(C(=N2)N)C#N)C3=CC(=C(C=C3)O)OC)C4=CC=C(C=C4)F,30
300,CC(C)(C1=CC=C(C=C1)C2=CC(=CC=C2)C(F)(F)F)NC3=NC(=NC4=CC=CC=C43)C5=CC=CC=C5C(F)(F)F,30
301,C1=CC(=C(C=C1NC(=O)NC2=NN=C(S2)C3=CC=NC=C3)C#N)C4=CNN=C4,30
302,CC1=C2C(=CC=C1)C(=CC(=N2)C3=CC(=C(C=C3)C)C)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N,30
303,C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)NC3=NN=CS3,30
304,C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)NC3=CN=CN=C3,30
305,CC1=NN(C2=NC=CC(=C12)C3=CC(=C(C=C3)O)OC)C4=CC=C(C=C4)C(F)(F)F,30
306,CC1=NN(C2=NC=CC(=C12)C3=CC(=C(C=C3)O)OC)C4=CC=CC(=C4)C(F)(F)F,30
307,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,30
308,C1CNCCC1NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,30
309,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC=C(N4C3=NC=N4)C5=CC=C(C=C5)C(=O)N,30
310,CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl,30
311,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=C4C=NN(C4=NC(=N3)C5=CN=CC=C5)C,30
312,CC(C)(CCC1=CC=C(C=C1)OCC2=CC(=C3C(=C2)C=CC=N3)C4=CC(=CC=C4)OC(F)F)O,30
313,C1=CC=C(C(=C1)C(=O)NC2=CC(=CC=C2)S(=O)(=O)C(F)(F)F)NC(=O)C3=CC=CC=C3OCC(F)(F)F,30
314,CCOC1=CC=CC=C1C(=O)NC2=C(C=NC=C2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,30
315,CCOC1=CC=CC=C1C(=O)NC2=C(N=CC=C2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,30
316,CCOC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=CC=C3)S(=O)(=O)C(F)(F)F,30
317,CN1C2=C(C=CC(=C2)C(=O)NCCN3CCCC3)[S@@](=O)C4=CC=CC=C4C1=O,30
318,CN1C2=C(C=CC(=C2)C(=O)NCC3=CN=CC=C3)[S@@](=O)C4=CC=CC=C4C1=O,30
319,CCN1CCN(CC1)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,30
320,C1=CC=C(C=C1)COC2=CC(=CC=C2)SC3=CC(=C(C=C3)CCC(CO)(CO)N)Cl,30
321,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCOC[C@@H]5C,30
322,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O,30
323,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,30
324,C1=CC(=CC=C1C#N)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl,30
325,CC1=C(C=C(C=C1)C2=CSC(=N2)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4)C,30
326,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4)F,30
327,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)C#N)C,30
328,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)C5=NNN=N5)C,30
329,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)C5=NOC(=O)N5)C,30
330,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,30
331,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)N(C)C,30
332,COC1=CC(=CN2C1=NC=C2C3=NC(=CC=C3)NC4CNC4)Cl,30
333,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=NC=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,30
334,CC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=CC=CC=C5Cl,30
335,CC[C@@H](C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,30
336,C1COCCN1S(=O)(=O)C2=CN=C(S2)N,30
337,CC(=O)NC1=NC=C(S1)S(=O)(=O)N2CCOCC2,30
338,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3N4C=NN=N4,30
339,CC1=C(C=C(C=C1)C(=O)N)NC2=NC=CC(=N2)C3=CN(C4=C3C=CN=C4)C(C)C,30
340,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,30
341,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,30
342,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,30
343,C1=CC(=C(C(=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,30
344,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,30
345,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O,30
346,C1=CC2=C(C=CC(=C2)CN3C4=NC(=CN=C4N=N3)C5=CN(N=C5)CCO)N=C1,30
347,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,30
348,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,30
349,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C,30
350,CN1C(=O)C(=CN=C1NC2=CC=C(C=C2)F)C3=CC(=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OCCCN6CCOCC6)OC)F,30
351,COC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C(=O)O,30
352,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(O3)NC4=CC=CC(=C4)C#N,30
353,CNC1=C(N=C(O1)C2=CC=C(C=C2)C3=CC=CC=C3)C#N,30
354,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(O3)NC4=CC=C(C=C4)C#N,30
355,C1C(CN1)NC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,30
356,C1=CC=C(C=C1)NC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,30
357,C1=CC(=CC(=C1)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
358,C1=CC2=C(C(=C1)CNC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4)NC=C2,30
359,COC1=CC=CC(=C1O)C(=O)NC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],30
360,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)C(=O)NC3=NC=CS3,30
361,COC1=C(C=C(C=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)O,30
362,C1=CN=C(C2=C1N(C=N2)[C@@H]3C=C([C@H]([C@H]3O)O)CO)N,30
363,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,30
364,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,30
365,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3,30
366,C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3C(=O)O,30
367,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4S3,30
368,C[C@@H]1CC2=C([C@@]3(N1)C4=C(C=CC(=C4)Cl)NC3=O)NC5=CC(=C(C=C25)F)Cl,30
369,C1=CC=C(C(=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)N,30
370,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CN=C(C=C3)N4CCNCC4,30
371,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30
372,C1=CC=C2C(=C1)C(=NC(=N2)N3C=CN=C3)NC4=CC(=C(C=C4)F)F,30
373,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=NC=C3)NC4=CC(=C(C=C4)F)F,30
374,COC1=CC(=C(C=C1)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
375,C1=CC(=C(C(=C1)[N+](=O)[O-])O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
376,C1=CC(=C(C(=C1)N)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
377,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C5COC5,30
378,C1=CC(=CC=C1NCC2=C(C=C(C=C2)N)O)[S+](=O)(NC3=NC=CS3)[O-],30
379,C1=CC(=CC=C1NCC2=C(C(=CC(=C2)F)Cl)O)[S+](=O)(NC3=NC=CS3)[O-],30
380,COC1=CC=CC(=C1N)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
381,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC=C(C=C2)OC,30
382,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC=C(C=C2)Cl,30
383,C1COCCN1CC2=CC=C(C=C2)C3=CC(=C(S3)C(=O)N)NC(=O)N,30
384,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC,30
385,CC1=CN=C(N=C1NCC2CCN(CC2)C3=CN=CC=C3)C4=CC=CC=C4C5COC5,30
386,C1CN(CCN1)C2=CC(=O)N3C(=N2)SC(=N3)C4=CC(=CN=C4)NC(=O)CN,30
387,CC(C)(CNC(=O)CC1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2)N,30
388,CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C4=CC=CC=C4O3)C,30
389,CC1=C(C=C(C=C1)C(=O)NC2=CC3=C(C=C2)OC(=N3)C4=CC(=CC=C4)OC)[N+](=O)[O-],30
390,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)Cl)CC3=CC=C(C=C3)Cl,30
391,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC(=C3)Cl)F,30
392,COC1=C(C=C(C=C1)C2CC(=O)NC3=C2SC(=N3)N)OC,30
393,CC(C)C1=NC2=C(C3=C1COC(C3)(C)C)C4=C(O2)C(=NC=N4)NCCN(C)C,30
394,CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=NC=C4,30
395,C1COCCN1C(=O)CC2=CC=C(S2)C3=CSC(=N3)NC4=CC=C(C=C4)F,30
396,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=C(O3)CNC(=O)C,30
397,C1C(C2=C(NN=C2NC1=O)NC3=CC=CC=C3)C4=CC=C(C=C4)OCC(=O)N,30
398,CCN1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)NC3=CC(=C(C=C3)Cl)Cl,30
399,CCOC1=CC=C(C=C1)N2CC(CC2=O)C3=NC(=NO3)C4=CC=CC=N4,30
400,C1=CN2C(=CC(=N2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N)N=C1,30
401,CC1=CC(=CC(=C1)NC2=NC(=CS2)C3=CC=C(O3)CNC(=O)C)C,30
402,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=C(C=C(C=C3)C)N=C2NC4=CC5=C(C=C4)OCO5,30
403,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=CC=C4)Cl,30
404,CN(CC1=C(C(=CC=C1)OC)O)C2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],30
405,C1=CC=C2C(=C1)N=C(S2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O,30
406,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,30
407,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=C(C=C4)Cl)Cl,30
408,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F,30
409,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)C5=CC=CC=C5,30
410,CC1=CSC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)OC)O,30
411,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N3,30
412,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)OC)O,30
413,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CC=N3,30
414,C1=CC=C2C(=C1)N=C(S2)NS(=O)(=O)C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O,30
415,C1CNC2=C1C=CC=C2CNC3=CC=C(C=C3)[S+](=O)(NC4=NC=CS4)[O-],30
416,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=CS4)Br,30
417,C1=CC=C(C=C1)C2=CC(=NC(=N2)NC3=CC(=C(C=C3)F)F)C4=CC=NC=C4,30
418,COC1=C(C=C(C=C1)/C=C/2\C3=CC=CC=C3NC2=O)O,30
419,C1=CC=C2C(=C1)/C(=C/C3=CC(=CC=C3)C(=O)O)/C(=O)N2,30
420,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC(=CC=C3)N4CCNCC4,30
421,C1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)F)F,30
422,C1=CC\2=C(C(=C1)Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,30
423,C1=CC\2=C(C=C1Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,30
424,C1=CC2=C(C=C1Cl)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,30
425,C1=CC2=C(C(=C1)Cl)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,30
426,C1=CC(=CC=C1NC(=O)C2=CC=NC=C2)S(=O)(=O)NC3=NC=CS3,30
427,C1=CC(=CC=C1NC(=O)CC2=NC3=C(N2)C=C(C=C3)Cl)S(=O)(=O)NC4=NC=CS4,30
428,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,30
429,C1=CC(=CC=C1NC(=O)CC2=CC(=C(C=C2)F)Cl)S(=O)(=O)NC3=NC=C(S3)C#N,30
430,C1=CC(=CN=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
431,C1=CC=C2C(=C1)C(=CC=N2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,30
432,C1=CC=C(C=C1)C2=NC=CC(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,30
433,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=C(C=C3)C4=NNN=N4,30
434,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)N4CCNCC4,30
435,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O)[O-],30
436,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O)[O-],30
437,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Cl)O)[O-],30
438,C1=CC=C2C(=C1)C=CC=C2C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,30
439,C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,30
440,C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
441,C1=CC=C(C=C1)CCC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,30
442,C1=CC=C2C=C(C=CC2=C1)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,30
443,C1=CC(=CC=C1C#N)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)F)Cl,30
444,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,30
445,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=NC=CS5,30
446,C1=CC(=CC=C1NC(=O)C2=CC=NN2)[S+](=O)(NC3=NC=CS3)[O-],30
447,C1=CC(=CC=C1NC(=O)C2=NC=NN2)[S+](=O)(NC3=NC=CS3)[O-],30
448,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C(=O)O,30
449,C1CNCCC1C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O)[O-],30
450,C1CNCCC1C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Cl)O)[O-],30
451,CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)[C@H](C)C5=CC=CC=N5)OC,30
452,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,30
453,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=CC=CC=C6C=C5)C,30
454,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)C5=CC6=C(C=C5)OCO6)C,30
455,CC1=CC(=C(N1)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=C(C=C3)Br)[O-])C,30
456,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(N(C)C)[O-],30
457,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CN3C=C(C=CC3=N2)N4C=CN=C4,30
458,C1=COC(=C1)C(=O)NC2=NC=C(S2)CC3=CC=C(C=C3)C(F)(F)F,30
459,CC(=O)NC1=NC=C(S1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,30
460,C1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],30
461,CC1=C(C(=NO1)C)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,30
